selling_price,year,km_driven,mileage,engine,max_power,make,model,transmission_type,seats_coupe,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_petrol,seller_dealer,seller_individual,seller_trustmark dealer
6.5,2018.0,15000,22.0,1197.0,81.8,Maruti,Swift Dzire VXI 1.2 BS IV,1,0,1,0,0,0,0,0,1,0,1,0
3.75,2016.0,71245,28.4,1248.0,74.0,Maruti,Swift DDiS LDI,1,0,1,0,0,1,0,0,0,1,0,0
3.0,2012.0,20000,21.12,1248.0,88.8,Tata,Manza ELAN Quadrajet BS IV,1,0,1,0,0,1,0,0,0,0,1,0
4.5,2016.0,52000,16.78,1496.0,88.73,Toyota,Etios VX,1,0,1,0,0,0,0,0,1,1,0,0
3.35,2015.0,61000,19.4,1198.0,86.8,Honda,Brio S MT,1,0,1,0,0,0,0,0,1,0,1,0
13.0,2019.0,7000,16.1,1353.0,138.0,Kia,Seltos GTK,1,0,1,0,0,0,0,0,1,0,1,0
3.6,2018.0,20000,23.95,998.0,67.05,Maruti,Alto K10 VXI,1,0,1,0,0,0,0,0,1,0,1,0
5.05,2020.0,8700,21.63,998.0,67.04,Maruti,Celerio ZXI,1,0,1,0,0,0,0,0,1,0,1,0
3.1,2019.0,25000,24.7,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,0,1,0
5.45,2015.0,42000,18.6,1197.0,81.86,Hyundai,i20 Asta Option BSIV,1,0,1,0,0,0,0,0,1,1,0,0
3.0,2009.0,120000,14.0,2498.0,112.0,Mahindra,Xylo E4,1,0,1,0,0,1,0,0,0,0,1,0
2.0,2009.0,60000,14.4,1399.0,94.0,Chevrolet,Aveo 1.4 LS Limited Edition,1,0,1,0,0,0,0,0,1,0,1,0
1.5,2006.0,120000,13.6,2523.0,63.0,Mahindra,Bolero DI,1,0,1,0,0,1,0,0,0,0,1,0
5.8,2018.0,50000,21.4,1197.0,83.1,Maruti,Baleno Delta 1.2,1,0,1,0,0,0,0,0,1,0,1,0
2.5,2011.0,58000,18.9,998.0,67.1,Maruti,Wagon R VXI BS IV,1,0,1,0,0,0,0,0,1,0,1,0
6.5,2017.0,36000,17.43,1396.0,105.5,Hyundai,Verna 1.4 VTVT,1,0,1,0,0,0,0,0,1,0,1,0
8.0,2016.0,80000,23.65,1248.0,88.5,Maruti,SX4 S Cross DDiS 200 Zeta,1,0,1,0,0,1,0,0,0,0,1,0
14.75,2013.0,71000,15.73,1968.0,174.33,Audi,Q3 2.0 TDI Quattro Premium Plus,0,0,1,0,0,1,0,0,0,1,0,0
4.1,2018.0,30000,25.47,1248.0,88.5,Maruti,Ertiga VDI,1,0,1,0,0,1,0,0,0,0,1,0
5.31,2015.0,162828,22.77,1498.0,98.59,Ford,Ecosport 2015-2021 1.5 TDCi Titanium BSIV,1,0,1,0,0,1,0,0,0,1,0,0
8.9,2018.0,7500,23.0,1498.0,98.96,Ford,Ecosport 2015-2021 1.5 Diesel Titanium Plus BSIV,1,0,1,0,0,1,0,0,0,0,1,0
7.75,2016.0,47227,14.0,2179.0,138.1,Tata,Safari Storme EX,1,0,1,0,0,1,0,0,0,1,0,0
4.35,2018.0,52000,33.54,998.0,67.04,Maruti,Wagon R CNG LXI BSIV,1,0,1,0,1,0,0,0,0,1,0,0
1.85,2012.0,74000,20.0,1399.0,68.05,Ford,Figo Diesel ZXI,1,0,1,0,0,1,0,0,0,1,0,0
4.4,2011.0,47000,15.96,2523.0,62.1,Mahindra,Bolero 2011-2019 SLX,1,0,1,0,0,1,0,0,0,1,0,0
4.5,2015.0,50000,18.6,1197.0,81.83,Hyundai,i20 Sportz 1.2,1,0,1,0,0,0,0,0,1,0,1,0
6.0,2017.0,100000,21.4,1197.0,83.1,Maruti,Baleno Zeta 1.2,1,0,1,0,0,0,0,0,1,0,1,0
3.2,2014.0,35000,23.1,998.0,67.04,Maruti,Celerio VXI,1,0,1,0,0,0,0,0,1,0,1,0
7.0,2016.0,50000,21.19,1396.0,88.73,Hyundai,i20 Active 1.4 SX,1,0,1,0,0,1,0,0,0,0,1,0
6.3,2018.0,10000,18.16,1196.0,86.8,Ford,Aspire 1.2 Ti-VCT Titanium,1,0,1,0,0,0,0,0,1,0,1,0
3.2,2016.0,10370,22.74,796.0,47.3,Maruti,Alto 800 VXI Airbag,1,0,1,0,0,0,0,0,1,0,1,0
4.65,2013.0,62000,16.8,1497.0,116.3,Honda,City V MT,1,0,1,0,0,0,0,0,1,1,0,0
2.75,2011.0,70000,21.12,1248.0,88.8,Tata,Manza Aura Quadrajet BS IV,1,0,1,0,0,1,0,0,0,0,1,0
3.7,2013.0,250000,21.64,1461.0,84.8,Nissan,Sunny Diesel XL,1,0,1,0,0,1,0,0,0,0,1,0
5.5,2016.0,40000,18.6,1197.0,81.83,Hyundai,i20 Sportz 1.2,1,0,1,0,0,0,0,0,1,0,1,0
4.45,2017.0,60000,22.0,1197.0,81.8,Maruti,Swift VVT VXI,1,0,1,0,0,0,0,0,1,0,1,0
7.05,2013.0,67231,14.0,2179.0,138.1,Tata,Safari Storme VX,1,0,1,0,0,1,0,0,0,1,0,0
2.7,2013.0,64000,33.54,998.0,67.04,Maruti,Wagon R CNG LXI BSIV,1,0,1,0,1,0,0,0,0,1,0,0
4.2,2012.0,142587,23.08,1461.0,63.1,Nissan,Micra Diesel XV,1,0,1,0,0,1,0,0,0,1,0,0
4.75,2014.0,63000,26.0,1498.0,98.6,Honda,City i DTec SV,1,0,1,0,0,1,0,0,0,1,0,0
17.55,2015.0,80000,12.55,2982.0,168.5,Toyota,Fortuner 4x4 MT,1,0,1,0,0,1,0,0,0,0,1,0
3.5,2011.0,55000,16.9,1497.0,100.0,Honda,City 2017-2020 VTEC,1,0,1,0,0,0,0,0,1,1,0,0
5.75,2016.0,11000,18.6,1197.0,81.83,Hyundai,i20 2015-2017 Sportz Option 1.2,1,0,1,0,0,0,0,0,1,1,0,0
4.66,2016.0,66000,23.59,1364.0,67.06,Toyota,Etios Liva GD,1,0,1,0,0,1,0,0,0,1,0,0
3.6,2017.0,17000,23.01,999.0,67.0,Renault,KWID 1.0 RXT Optional,1,0,1,0,0,0,0,0,1,0,1,0
2.75,2017.0,25000,24.7,796.0,47.3,Maruti,Alto 800 VXI Optional,1,0,1,0,0,0,0,0,1,0,1,0
3.2,2016.0,33350,19.44,1198.0,67.0,Datsun,GO Plus D,1,0,1,0,0,0,0,0,1,0,1,0
0.95,2000.0,45000,14.0,796.0,35.0,Maruti,Omni 5 Str STD,1,0,1,0,0,0,0,0,1,0,1,0
3.7,2015.0,62000,18.9,1197.0,82.0,Hyundai,Grand i10 Magna,1,0,1,0,0,0,0,0,1,1,0,0
2.5,2013.0,30000,19.4,1198.0,86.8,Honda,Brio E MT,1,0,1,0,0,0,0,0,1,0,1,0
2.75,2009.0,59000,17.5,1298.0,85.8,Maruti,Swift Dzire ZXi,1,0,1,0,0,0,0,0,1,0,1,0
19.5,2015.0,20000,12.33,1991.0,375.48,Mercedes-Benz,GLA AMG 45 4MATIC,0,0,1,0,0,0,0,0,1,1,0,0
5.5,2014.0,86113,17.4,1497.0,117.3,Honda,City i VTEC V,1,0,1,0,0,0,0,0,1,1,0,0
13.25,2016.0,45000,21.43,1364.0,87.2,Toyota,Corolla Altis Diesel D4DG,1,0,1,0,0,1,0,0,0,1,0,0
7.5,2018.0,10000,28.4,1248.0,74.02,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
2.9,2011.0,70000,18.06,1198.0,75.0,Nissan,Micra XV,1,0,1,0,0,0,0,0,1,1,0,0
2.72,2015.0,92537,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
9.51,2019.0,27645,28.09,1248.0,88.5,Maruti,Ciaz 1.3 Alpha,1,0,1,0,0,1,0,0,0,1,0,0
2.8,2013.0,46242,20.92,998.0,67.1,Maruti,Alto K10 2010-2014 VXI,1,0,1,0,0,0,0,0,1,0,1,0
5.45,2013.0,70000,16.8,1497.0,116.3,Honda,City V MT AVN,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2020.0,6000,22.3,799.0,53.26,Renault,KWID RXT,1,0,1,0,0,0,0,0,1,0,1,0
4.8,2017.0,64000,18.6,1197.0,81.83,Hyundai,i20 2015-2017 Magna 1.2,1,0,1,0,0,0,0,0,1,1,0,0
10.6,2017.0,93000,15.4,1997.0,120.0,Mahindra,Scorpio 1.99 S10,1,0,1,0,0,1,0,0,0,1,0,0
2.35,2013.0,26200,22.74,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,1,0,0
5.9,2017.0,25000,21.4,1197.0,83.1,Maruti,Baleno Zeta 1.2,1,0,1,0,0,0,0,0,1,0,1,0
7.5,2017.0,80000,18.49,1493.0,100.0,Mahindra,TUV 300 mHAWK100 T8 Dual Tone,1,0,1,0,0,1,0,0,0,0,1,0
4.5,2016.0,70000,18.49,1493.0,100.0,Mahindra,TUV 300 T4,1,0,1,0,0,1,0,0,0,0,1,0
29.5,2018.0,50000,12.9,2755.0,174.5,Toyota,Fortuner 2016-2021 2.8 2WD AT BSIV,0,0,1,0,0,1,0,0,0,1,0,0
1.1,2008.0,80000,17.92,1086.0,62.1,Hyundai,Santro Xing GLS,1,0,1,0,0,0,0,0,1,0,1,0
2.8,2007.0,110000,13.5,2179.0,115.0,Mahindra,Scorpio M2DI,1,0,1,0,0,1,0,0,0,0,1,0
18.51,2016.0,55000,17.84,1395.0,147.51,Audi,A4 30 TFSI Premium Plus,0,0,1,0,0,0,0,0,1,1,0,0
7.5,2018.0,25000,17.4,1497.0,117.3,Honda,City i-VTEC S,1,0,1,0,0,0,0,0,1,0,1,0
4.0,2015.0,36000,18.9,1197.0,81.86,Hyundai,Grand i10 Magna,1,0,1,0,0,0,0,0,1,1,0,0
5.3,2015.0,40000,26.59,1248.0,74.0,Maruti,Swift Dzire ZDI,1,0,1,0,0,1,0,0,0,0,1,0
8.7,2018.0,25000,16.55,2498.0,105.0,Mahindra,Thar CRDe,1,0,1,0,0,1,0,0,0,0,1,0
2.95,2018.0,30038,25.17,799.0,53.3,Renault,KWID RXL,1,0,1,0,0,0,0,0,1,1,0,0
3.7,2017.0,53000,27.28,1047.0,69.0,Tata,Tiago 1.05 Revotorq XE,1,0,1,0,0,1,0,0,0,0,1,0
5.3,2018.0,5000,21.21,1197.0,81.8,Maruti,Swift VXI,1,0,1,0,0,0,0,0,1,0,1,0
6.0,2014.0,41217,24.4,1120.0,71.0,Hyundai,Xcent 1.1 CRDi SX Option,1,0,1,0,0,1,0,0,0,0,1,0
3.5,2017.0,35000,24.04,999.0,67.0,Renault,KWID Climber 1.0 AMT,0,0,1,0,0,0,0,0,1,0,1,0
4.7,2013.0,62000,22.7,1498.0,89.84,Ford,Ecosport 1.5 DV5 MT Titanium,1,0,1,0,0,1,0,0,0,1,0,0
3.9,2015.0,42000,25.83,1498.0,99.0,Ford,Aspire 1.5 TDCi Trend,1,0,1,0,0,1,0,0,0,0,1,0
1.16,2005.0,120000,13.2,1995.0,56.0,Ambassador,Avigo 2000 DSZ,1,0,1,0,0,1,0,0,0,0,1,0
9.2,2015.0,80000,15.4,2179.0,120.0,Mahindra,Scorpio S10 7 Seater,1,0,1,0,0,1,0,0,0,0,1,0
5.5,2013.0,60000,15.1,2179.0,140.0,Mahindra,XUV500 W8 2WD,1,0,1,0,0,1,0,0,0,0,1,0
6.35,2014.0,45000,22.32,1582.0,126.32,Hyundai,Verna 1.6 SX,1,0,1,0,0,1,0,0,0,0,1,0
12.5,2017.0,50000,16.0,2179.0,140.0,Mahindra,XUV500 AT W8 FWD,0,0,1,0,0,1,0,0,0,1,0,0
3.0,2018.0,12000,24.7,796.0,47.3,Maruti,Alto 800 VXI,1,0,1,0,0,0,0,0,1,0,1,0
9.6,2018.0,12000,18.0,1497.0,117.6,Honda,City i-VTEC CVT V,0,0,1,0,0,0,0,0,1,0,1,0
7.5,2018.0,15000,24.3,1248.0,88.5,Maruti,Vitara Brezza VDi Option,1,0,1,0,0,1,0,0,0,0,1,0
2.49,2011.0,63000,16.47,1198.0,73.9,Volkswagen,Polo Petrol Trendline 1.2L,1,0,1,0,0,0,0,0,1,1,0,0
14.0,2018.0,30000,17.6,2179.0,153.86,Tata,Hexa XT,1,0,1,0,0,1,0,0,0,0,1,0
2.5,2011.0,160800,20.0,1399.0,68.0,Ford,Figo Diesel ZXI,1,0,1,0,0,1,0,0,0,0,1,0
6.1,2014.0,120000,22.32,1582.0,126.32,Hyundai,Verna 1.6 SX,1,0,1,0,0,1,0,0,0,0,1,0
1.65,2010.0,62821,18.2,998.0,67.1,Maruti,Zen Estilo VXI BSIII,1,0,1,0,0,0,0,0,1,1,0,0
5.45,2016.0,78247,21.7,1498.0,98.96,Ford,Ecosport 2015-2021 1.5 Diesel Ambiente,1,0,1,0,0,1,0,0,0,1,0,0
4.8,2013.0,113000,22.32,1582.0,126.3,Hyundai,Verna 1.6 CRDi EX MT,1,0,1,0,0,1,0,0,0,0,1,0
3.95,2014.0,52000,18.6,1197.0,81.83,Hyundai,i20 2015-2017 Asta Option 1.2,1,0,1,0,0,0,0,0,1,1,0,0
4.95,2012.0,109000,12.99,2494.0,100.6,Toyota,Innova 2.5 G (Diesel) 7 Seater,1,0,1,0,0,1,0,0,0,1,0,0
4.7,2017.0,90000,18.9,1197.0,82.0,Hyundai,Grand i10 Asta Option,1,0,1,0,0,0,0,0,1,0,1,0
2.0,2011.0,35000,16.84,1193.0,64.4,Tata,Indica eXeta eGLX,1,0,1,0,0,0,0,0,1,0,1,0
2.8,2010.0,90000,17.0,1896.0,105.0,Skoda,Laura 1.9 TDI MT Ambiente,1,0,1,0,0,1,0,0,0,0,1,0
1.49,2008.0,62001,14.4,1399.0,94.0,Chevrolet,Aveo 1.4 LS Limited Edition,1,0,1,0,0,0,0,0,1,1,0,0
2.0,2011.0,98000,22.07,1199.0,73.9,Volkswagen,Polo Diesel Trendline 1.2L,1,0,1,0,0,1,0,0,0,1,0,0
6.99,2016.0,20000,21.19,1396.0,88.73,Hyundai,i20 Active 1.4 SX,1,0,1,0,0,1,0,0,0,0,1,0
3.15,2010.0,57000,14.28,1798.0,138.03,Toyota,Corolla Altis 1.8 G,1,0,1,0,0,0,0,0,1,1,0,0
3.4,2014.0,21717,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
5.0,2014.0,40000,20.45,1461.0,83.8,Renault,Duster 85PS Diesel RxL,1,0,1,0,0,1,0,0,0,0,1,0
10.5,2017.0,50000,17.14,1497.0,117.6,Honda,City i-VTEC ZX,1,0,1,0,0,0,0,0,1,0,1,0
6.0,2016.0,90000,19.6,1461.0,108.45,Renault,Duster 110PS Diesel RxZ,1,0,1,0,0,1,0,0,0,0,1,0
4.78,2017.0,90000,20.5,1248.0,91.72,Fiat,Avventura Urban Cross 1.3 Multijet Active,1,0,1,0,0,1,0,0,0,0,1,0
4.91,2017.0,27876,20.4,1197.0,81.8,Maruti,Swift VXI Optional,1,0,1,0,0,0,0,0,1,1,0,0
28.9,2016.0,56000,12.63,1999.0,177.0,Land,Rover Discovery Sport Si4 HSE,0,0,1,0,0,0,0,0,1,1,0,0
1.6,2008.0,57215,20.36,1197.0,78.9,Hyundai,i10 Asta,1,0,1,0,0,0,0,0,1,0,1,0
9.85,2019.0,5400,18.27,998.0,118.35,Hyundai,Venue SX Turbo BSIV,1,0,1,0,0,0,0,0,1,1,0,0
5.0,2014.0,60000,23.4,1248.0,74.0,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
3.35,2017.0,24800,23.84,1199.0,84.0,Tata,Tiago 1.2 Revotron XT,1,0,1,0,0,0,0,0,1,0,1,0
0.85,2005.0,70000,19.7,796.0,46.3,Maruti,Alto LXi BSIII,1,0,1,0,0,0,0,0,1,0,1,0
9.5,2016.0,59450,21.9,1498.0,98.6,Honda,BRV i-DTEC VX MT,1,0,1,0,0,1,0,0,0,1,0,0
7.4,2018.0,20000,17.1,1199.0,88.51,Honda,Jazz VX CVT,0,0,1,0,0,0,0,0,1,1,0,0
2.0,2010.0,90000,17.0,1405.0,71.0,Tata,Indica Vista Terra 1.4 TDI,1,0,1,0,0,1,0,0,0,0,1,0
3.75,2013.0,34553,22.0,1197.0,81.8,Maruti,Swift VXI,1,0,1,0,0,0,0,0,1,1,0,0
8.1,2018.0,40000,24.3,1248.0,88.5,Maruti,Vitara Brezza VDi,1,0,1,0,0,1,0,0,0,0,1,0
1.73,2010.0,350000,16.47,1198.0,73.9,Volkswagen,Polo Petrol Trendline 1.2L,1,0,1,0,0,0,0,0,1,0,1,0
7.0,2017.0,50000,24.3,1248.0,88.5,Maruti,Vitara Brezza VDi,1,0,1,0,0,1,0,0,0,0,1,0
3.1,2016.0,70000,25.32,1198.0,77.0,Mahindra,KUV 100 mFALCON D75 K4,1,0,1,0,0,1,0,0,0,0,1,0
8.5,2017.0,120000,15.4,1997.0,120.0,Mahindra,Scorpio 1.99 S4,1,0,1,0,0,1,0,0,0,0,1,0
2.85,2013.0,90000,22.54,1396.0,88.76,Hyundai,i20 Era 1.4 CRDi,1,0,1,0,0,1,0,0,0,0,1,0
4.5,2014.0,120000,23.4,1248.0,74.0,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
11.0,2017.0,80000,19.67,1582.0,126.2,Hyundai,Creta 1.6 CRDi SX,1,0,1,0,0,1,0,0,0,0,1,0
3.5,2011.0,155000,14.0,2498.0,112.0,Mahindra,Xylo E4 BS IV,1,0,1,0,0,1,0,0,0,0,1,0
10.8,2017.0,30000,15.4,1997.0,120.0,Mahindra,Scorpio 1.99 S6 Plus,1,0,1,0,0,1,0,0,0,0,1,0
5.3,2014.0,66100,26.0,1498.0,98.6,Honda,City i DTEC V,1,0,1,0,0,1,0,0,0,1,0,0
6.8,2017.0,50000,28.4,1248.0,74.02,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
10.25,2017.0,42000,15.4,1997.0,120.0,Mahindra,Scorpio 1.99 S4 Plus,1,0,1,0,0,1,0,0,0,1,0,0
6.5,2017.0,55000,18.6,1197.0,81.83,Hyundai,i20 1.2 Spotz,1,0,1,0,0,0,0,0,1,0,1,0
1.94,2012.0,110699,20.36,1197.0,78.9,Hyundai,i10 Magna,1,0,1,0,0,0,0,0,1,1,0,0
6.86,2019.0,5000,21.4,1197.0,83.1,Maruti,Baleno Delta Automatic,0,0,1,0,0,0,0,0,1,0,1,0
2.0,2016.0,50000,22.74,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,0,1,0
2.5,2010.0,44000,19.1,1197.0,85.8,Maruti,Swift Dzire VXI,1,0,1,0,0,0,0,0,1,1,0,0
7.3,2018.0,90000,24.3,1248.0,88.5,Maruti,Vitara Brezza VDi Option,1,0,1,0,0,1,0,0,0,0,1,0
6.5,2016.0,55000,17.01,1591.0,121.3,Hyundai,Verna 1.6 VTVT SX,1,0,1,0,0,0,0,0,1,1,0,0
7.9,2017.0,45000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus Dual Tone,1,0,1,0,0,1,0,0,0,1,0,0
6.2,2017.0,30000,21.4,1197.0,83.1,Maruti,Baleno Zeta 1.2,1,0,1,0,0,0,0,0,1,0,1,0
5.1,2013.0,50000,17.01,1591.0,121.3,Hyundai,Verna 1.6 VTVT,1,0,1,0,0,0,0,0,1,0,1,0
3.75,2013.0,20000,15.37,1196.0,73.0,Maruti,Eeco 5 Seater AC BSIV,1,0,1,0,0,0,0,0,1,0,1,0
5.25,2015.0,69000,19.01,1461.0,108.5,Nissan,Terrano XV 110 PS,1,0,1,0,0,1,0,0,0,1,0,0
6.2,2017.0,19843,21.21,1197.0,81.8,Maruti,Swift Dzire AMT VXI,0,0,1,0,0,0,0,0,1,0,0,1
2.7,2014.0,20000,19.09,1405.0,69.01,Tata,Indigo LS (TDI) BS-III,1,0,1,0,0,1,0,0,0,0,1,0
9.5,2011.0,30000,11.4,2953.0,153.86,Ford,Endeavour 3.0L 4X4 AT,0,0,1,0,0,1,0,0,0,0,1,0
14.5,2017.0,52300,13.68,2393.0,147.51,Toyota,Innova Crysta 2016-2020 2.4 G MT,1,0,1,0,0,1,0,0,0,1,0,0
8.45,2016.0,40000,18.0,1497.0,117.3,Honda,City i VTEC CVT SV,0,0,1,0,0,0,0,0,1,0,1,0
3.9,2014.0,61500,23.4,1248.0,74.0,Maruti,Swift Dzire LDI,1,0,1,0,0,1,0,0,0,1,0,0
3.95,2015.0,59000,18.0,1198.0,86.7,Honda,Amaze S i-Vtech,1,0,1,0,0,0,0,0,1,1,0,0
4.5,2018.0,40000,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Sportz Dual Tone,1,0,1,0,0,0,0,0,1,0,1,0
17.0,2013.0,60000,17.68,1968.0,174.33,Audi,A6 2.0 TDI,0,0,1,0,0,1,0,0,0,0,1,0
3.25,2013.0,61000,18.9,1197.0,82.0,Hyundai,Grand i10 Magna,1,0,1,0,0,0,0,0,1,1,0,0
3.5,2016.0,70000,25.32,1198.0,77.0,Mahindra,KUV 100 mFALCON D75 K4,1,0,1,0,0,1,0,0,0,0,1,0
6.5,2013.0,63000,15.1,2179.0,140.0,Mahindra,XUV500 W8 2WD,1,0,1,0,0,1,0,0,0,1,0,0
12.5,2012.0,58000,12.3,1796.0,185.0,Mercedes-Benz,E-Class E 200 CGI,1,0,1,0,0,0,0,0,1,1,0,0
2.2,2013.0,40000,19.0,998.0,67.1,Maruti,Zen Estilo VXI BSIV,1,0,1,0,0,0,0,0,1,0,1,0
3.5,2015.0,49000,17.21,1493.0,100.0,Mahindra,Quanto C8,1,0,1,0,0,1,0,0,0,0,1,0
7.5,2017.0,22000,28.4,1248.0,74.02,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
2.99,2010.0,57977,17.0,1497.0,118.0,Honda,City 1.5 V MT,1,0,1,0,0,0,0,0,1,1,0,0
3.78,2016.0,70000,24.4,1120.0,71.0,Hyundai,Xcent 1.1 CRDi Base,1,0,1,0,0,1,0,0,0,0,1,0
70.0,2018.0,13000,12.19,1997.0,237.36,Land,Rover Range Rover Evoque Convertible HSE Dynamic,0,1,0,0,0,0,0,0,1,1,0,0
13.25,2012.0,67000,17.33,1998.0,189.08,Mini,Cooper 3 DOOR S,0,1,0,0,0,0,0,0,1,1,0,0
5.24,2014.0,48242,20.77,1248.0,88.76,Maruti,Ertiga VDI,1,0,1,0,0,1,0,0,0,1,0,0
1.69,2012.0,68000,20.0,1399.0,68.05,Ford,Figo Diesel EXI,1,0,1,0,0,1,0,0,0,1,0,0
5.0,2014.0,40000,20.77,1248.0,88.8,Maruti,Ertiga ZDI,1,0,1,0,0,1,0,0,0,0,1,0
20.0,2012.0,98000,12.07,2967.0,241.4,Audi,Q7 2006-2020 3.0 TDI Quattro Premium Plus,0,0,1,0,0,1,0,0,0,1,0,0
3.8,2013.0,113450,23.4,1248.0,74.0,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
4.0,2018.0,80000,20.51,998.0,67.0,Maruti,Wagon R AMT VXI,0,0,1,0,0,0,0,0,1,0,1,0
5.65,2020.0,1000,20.3,1086.0,68.0,Hyundai,Santro Sportz SE AMT BSIV,0,0,1,0,0,0,0,0,1,1,0,0
3.35,2015.0,20292,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
3.0,2010.0,67900,12.05,2179.0,120.0,Mahindra,Scorpio 2009-2014 VLX 2WD 7S BSIV,1,0,1,0,0,1,0,0,0,1,0,0
2.0,2012.0,70000,25.44,936.0,57.6,Chevrolet,Beat Diesel LS,1,0,1,0,0,1,0,0,0,0,1,0
10.51,2015.0,40000,15.4,1997.0,120.0,Mahindra,Scorpio 1.99 S10,1,0,1,0,0,1,0,0,0,1,0,0
5.1,2017.0,60000,24.0,1186.0,73.97,Hyundai,Grand i10 1.2 CRDi Sportz Option,1,0,1,0,0,1,0,0,0,0,1,0
3.7,2018.0,25000,24.04,999.0,67.0,Renault,KWID Climber 1.0 AMT,0,0,1,0,0,0,0,0,1,0,1,0
2.0,2006.0,70000,18.9,998.0,67.1,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,0,1,0
6.25,2018.0,21000,27.39,1248.0,74.0,Maruti,Baleno Delta 1.3,1,0,1,0,0,1,0,0,0,0,1,0
12.9,2018.0,39000,16.36,2179.0,140.0,Mahindra,Scorpio S7 140 BSIV,1,0,1,0,0,1,0,0,0,1,0,0
8.9,2017.0,30000,15.8,1591.0,121.3,Hyundai,Creta 1.6 E Plus,1,0,1,0,0,0,0,0,1,1,0,0
4.2,2012.0,61000,22.32,1582.0,126.3,Hyundai,Verna 1.6 CRDI,1,0,1,0,0,1,0,0,0,1,0,0
5.0,2017.0,5743,20.4,1197.0,83.11,Maruti,Swift LXI Optional-O,1,0,1,0,0,0,0,0,1,0,0,1
7.5,2017.0,44000,20.45,1461.0,83.8,Nissan,Terrano XL Plus 85 PS,1,0,1,0,0,1,0,0,0,1,0,0
6.0,2018.0,24200,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Asta,1,0,1,0,0,0,0,0,1,0,1,0
5.9,2017.0,57000,27.39,1248.0,74.0,Maruti,Baleno Delta 1.3,1,0,1,0,0,1,0,0,0,0,1,0
1.9,2011.0,58000,20.36,1197.0,78.9,Hyundai,i10 Magna,1,0,1,0,0,0,0,0,1,1,0,0
5.0,2017.0,15000,19.44,1198.0,67.0,Datsun,GO Plus T Option BSIV,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2017.0,10000,23.1,998.0,67.04,Maruti,Celerio ZXI Optional,1,0,1,0,0,0,0,0,1,0,1,0
5.5,2016.0,70000,17.45,1493.0,100.0,Mahindra,NuvoSport N8,1,0,1,0,0,1,0,0,0,0,1,0
1.7,2011.0,65000,18.6,1199.0,79.4,Chevrolet,Beat LT,1,0,1,0,0,0,0,0,1,1,0,0
6.5,2015.0,100000,15.1,2179.0,140.0,Mahindra,XUV500 W6 2WD,1,0,1,0,0,1,0,0,0,0,1,0
82.5,2020.0,2000,11.29,2998.0,335.0,BMW,Z4 M40i,0,1,0,0,0,0,0,0,1,1,0,0
5.0,2020.0,10000,20.52,1197.0,81.8,Maruti,Wagon R VXI Opt 1.2,1,0,1,0,0,0,0,0,1,0,1,0
5.0,2015.0,10000,16.9,1197.0,82.0,Hyundai,Xcent 1.2 Kappa AT SX Option,0,0,1,0,0,0,0,0,1,0,1,0
1.4,2009.0,43000,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,0,1,0
3.49,2013.0,64000,18.0,1198.0,86.7,Honda,Amaze S Plus i-VTEC,1,0,1,0,1,0,0,0,0,1,0,0
3.25,2014.0,30000,20.51,998.0,67.06,Maruti,Wagon R VXI with ABS,1,0,1,0,0,0,0,0,1,0,1,0
4.35,2014.0,63000,17.8,1497.0,117.3,Honda,City i VTEC S,1,0,1,0,0,0,0,0,1,1,0,0
4.55,2018.0,28000,31.79,998.0,58.33,Maruti,Celerio VXI CNG BSIV,1,0,1,0,1,0,0,0,0,1,0,0
62.0,2018.0,25000,9.17,2995.0,335.25,Land,Rover Discovery HSE Luxury 3.0 Si6,0,0,1,0,0,0,0,0,1,0,1,0
7.55,2017.0,32226,17.8,1497.0,117.3,Honda,City i VTEC V,1,0,1,0,0,0,0,0,1,1,0,0
6.5,2013.0,63432,13.73,1995.0,148.0,Renault,Koleos 2.0 Diesel,0,0,1,0,0,1,0,0,0,1,0,0
